						
complex	O					
mutations	O					
.	O					
						
Seven	B-Population					
percent	I-Population					
of	I-Population					
the	I-Population					
patients	I-Population					
were	I-Population					
never	I-Population					
smokers	L-Population					
.	O					
						
The	B-Outcome					
differences	I-Outcome					
in	I-Outcome					
median	I-Outcome					
progression	I-Outcome					
-	I-Outcome					
free	I-Outcome					
survival	I-Outcome					
and	I-Outcome					
overall	I-Outcome					
survival	I-Outcome					
between	I-Outcome					
the	I-Outcome					
mutated	I-Outcome					
group	I-Outcome					
and	I-Outcome					
the	I-Outcome					
wild	I-Outcome					
-	I-Outcome					
type	I-Outcome					
group	I-Outcome					
were	I-Outcome					
8.0	I-Outcome					
vs.	I-Outcome					
2.5	I-Outcome					
months	I-Outcome					
","	I-Outcome					
p<0.001	I-Outcome					
and	I-Outcome					
12.1	I-Outcome					
vs.	I-Outcome					
3.9	I-Outcome					
months	I-Outcome					
","	I-Outcome					
p<0.001	L-Outcome					
.	O					
						
Performance	O					
status	O					
(	O					
0	O					
-	O					
1	O					
vs.	O					
2	O					
-	O					
3	O					
)	O					
and	O					
line	O					
of	O					
treatment	O					
(	O					
1st	O					
vs.	O					
2nd	O					
and	O					
3rd	O					
)	O					
had	O					
no	O					
influence	O					
on	O					
outcome	O					
in	O					
EGFR	U-Mutation					
-	O					
mutated	O					
patients	O					
.	O					
						
CONCLUSION	O					
:	O					
We	O					
found	O					
a	O					
higher	O					
frequency	O					
of	O					
EGFR	U-Mutation					
mutations	O					
than	O					
expected	O					
in	O					
a	O					
cohort	O					
with	O					
less	B-Population					
than	I-Population					
10	I-Population					
%	I-Population					
never	I-Population					
smokers	L-Population					
.	O					
						
The	B-Outcome					
outcome	I-Outcome					
after	I-Outcome					
treatment	I-Outcome					
with	I-Outcome					
erlotinib	I-Outcome					
was	I-Outcome					
much	I-Outcome					
better	I-Outcome					
in	I-Outcome					
patients	I-Outcome					
with	I-Outcome					
EGFR	I-Outcome					
mutations	I-Outcome					
than	I-Outcome					
in	I-Outcome					
patients	I-Outcome					
with	I-Outcome					
wild	I-Outcome					
-	I-Outcome					
type	I-Outcome					
EGFR	I-Outcome					
and	I-Outcome					
was	I-Outcome					
independent	I-Outcome					
of	I-Outcome					
performance	I-Outcome					
status	I-Outcome					
and	I-Outcome					
treatment	I-Outcome					
line	I-Outcome					
in	I-Outcome					
EGFR	I-Outcome					
-	I-Outcome					
mutated	I-Outcome					
patients	L-Outcome					
.	O					
						
Genetic	O					
testing	O					
by	O					
cancer	O					
site	O					
:	O					
pancreas	O					
.	O					
						
It	O					
is	O					
estimated	O					
that	O					
5	O					
%	O					
to	O					
10	O					
%	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
is	O					
familial	O					
.	O					
						
Although	O					
there	O					
is	O					
evidence	O					
of	O					
a	O					
major	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
susceptibility	O					
gene	O					
","	O					
the	O					
majority	O					
of	O					
families	O					
with	O					
multiple	O					
cases	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
do	O					
not	O					
have	O					
an	O					
identifiable	O					
causative	O					
gene	O					
or	O					
syndrome	O					
.	O					
						
However	O					
","	O					
a	O					
subset	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
is	O					
attributable	O					
to	O					
known	O					
inherited	O					
cancer	O					
predisposition	O					
syndromes	O					
","	O					
including	O					
several	O					
hereditary	O					
breast	O					
cancer	O					
genes	O					
(	O					
BRCA1	O					
","	O					
BRCA2	O					
","	O					
and	O					
PALB2	O					
)	O					
","	O					
CDKN2A	O					
","	O					
hereditary	O					
pancreatitis	O					
","	O					
hereditary	O					
nonpolyposis	O					
colorectal	O					
cancer	O					
","	O					
and	O					
Peutz	O					
-	O					
Jeghers	O					
syndrome	O					
.	O					
						
In	O					
addition	O					
to	O					
explaining	O					
a	O					
proportion	O					
of	O					
familial	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
","	O					
individuals	O					
with	O					
these	O					
conditions	O					
are	O					
at	O					
increased	O					
risk	O					
for	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
.	O					
						
Relatives	O					
from	O					
familial	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
kindreds	O					
without	O					
one	O					
of	O					
these	O					
identifiable	O					
syndromes	O					
may	O					
have	O					
as	O					
high	O					
as	O					
a	O					
32-fold	O					
risk	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
","	O					
depending	O					
on	O					
the	O					
number	O					
of	O					
affected	O					
first	O					
-	O					
degree	O					
relatives	O					
.	O					
						
Such	O					
high	O					
-	O					
risk	O					
individuals	O					
may	O					
benefit	O					
from	O					
increased	O					
surveillance	O					
","	O					
and	O					
strategies	O					
for	O					
early	O					
detection	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
are	O					
under	O					
evaluation	O					
.	O					
						
[	O					
The	O					
diagnostic	O					
value	O					
of	O					
serum	O					
carcinoma	O					
markers	O					
","	O					
fecal	O					
K	B-Mutation					
-	I-Mutation					
ras	L-Mutation					
and	O					
p53	U-Mutation					
gene	O					
mutation	O					
in	O					
pancreatic	B-Cancer					
cancers	L-Cancer					
]	O					
.	O					
						
OBJECTIVE	O					
:	O					
To	O					
evaluate	O					
the	O					
diagnostic	O					
value	O					
of	O					
serum	O					
carcinoma	O					
markers	O					
CA19	O					
-	O					
9	O					
","	O					
CA242	O					
","	O					
CA50	O					
and	O					
carcinoembryonic	O					
antigens	O					
(	O					
CEA	O					
)	O					
","	O					
fecal	O					
K	B-Mutation					
-	I-Mutation					
ras	L-Mutation					
and	O					
p53	U-Mutation					
gene	O					
mutation	O					
in	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
.	O					
						
METHODS	O					
:	O					
We	O					
collected	O					
136	O					
new	O					
cases	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
and	O					
240	O					
patients	O					
with	O					
benign	O					
digestive	O					
diseases	O					
including	O					
49	O					
patients	O					
with	O					
benign	O					
pancreatic	B-Cancer					
diseases	L-Cancer					
diagnosed	O					
in	O					
Peking	O					
Union	O					
Medical	O					
College	O					
Hospital	O					
","	O					
Chinese	O					
Academy	O					
of	O					
Medical	O					
Sciences	O					
Tumor	O					
Hospital	O					
and	O					
Shenyang	O					
PLA	O					
General	O					
Hospital	O					
from	O					
February	O					
2002	O					
to	O					
March	O					
2004	O					
.	O					
						
Blood	O					
samples	O					
were	O					
collected	O					
and	O					
serum	O					
carcinoma	O					
markers	O					
CA19	O					
-	O					
9	O					
","	O					
CA242	O					
","	O					
CA50	O					
and	O					
CEA	O					
were	O					
measured	O					
.	O					
						
Fecal	O					
K	B-Mutation					
-	I-Mutation					
ras	L-Mutation					
and	O					
p53	U-Mutation					
gene	O					
mutation	O					
were	O					
also	O					
measured	O					
.	O					
						
We	O					
decided	O					
the	O					
optimal	O					
cut	O					
-	O					
off	O					
points	O					
with	O					
receiver	O					
operating	O					
characteristic	O					
curves	O					
and	O					
calculated	O					
the	O					
areas	O					
under	O					
the	O					
curve	O					
(	O					
AUC	O					
)	O					
.	O					
						
RESULTS	O					
:	O					
The	O					
AUC	O					
of	O					
serum	O					
CA19	O					
-	O					
9	O					
and	O					
CA242	O					
were	O					
0.855	O					
+	O					
/-	O					
0.031	O					
(	O					
95	O					
%	O					
CI	O					
0.794	O					
-	O					
0.916	O					
)	O					
and	O					
0.859	O					
+	O					
/-	O					
0.031	O					
(	O					
95	O					
%	O					
CI	O					
0.799	O					
-	O					
0.920	O					
)	O					
respectively	O					
.	O					
						
The	O					
optimal	O					
cut	O					
-	O					
off	O					
point	O					
for	O					
serum	O					
CA19	O					
-	O					
9	O					
was	O					
68	O					
U	O					
/	O					
ml	O					
","	O					
with	O					
the	O					
sensitivity	O					
of	O					
84.4	O					
%	O					
(	O					
98/116	O					
)	O					
and	O					
the	O					
specificity	O					
of	O					
84.3	O					
%	O					
(	O					
145/172	O					
)	O					
for	O					
the	O					
diagnosis	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
.	O					
						
The	O					
optimal	O					
cut	O					
-	O					
off	O					
point	O					
for	O					
serum	O					
CA242	O					
was	O					
25	O					
U	O					
/	O					
ml	O					
","	O					
with	O					
the	O					
sensitivity	O					
of	O					
88.4	O					
%	O					
(	O					
84/95	O					
)	O					
and	O					
the	O					
specificity	O					
of	O					
79.1	O					
%	O					
(	O					
144/182	O					
)	O					
.	O					
						
The	O					
sensitivity	O					
of	O					
fecal	O					
K	B-Mutation					
-	I-Mutation					
ras	L-Mutation					
mutation	O					
was	O					
77.8	O					
%	O					
","	O					
and	O					
the	O					
specificity	O					
was	O					
82.2	O					
%	O					
.	O					
						
The	O					
sensitivity	O					
and	O					
specificity	O					
of	O					
fecal	O					
p53	U-Mutation					
gene	O					
mutation	O					
were	O					
27.8	O					
%	O					
and	O					
95.2	O					
%	O					
respectively	O					
.	O					
						
The	O					
diagnostic	O					
scale	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
was	O					
calculated	O					
by	O					
four	O					
variables	O					
:	O					
serum	O					
CA19	O					
-	O					
9	O					
","	O					
CA242	O					
","	O					
fecal	O					
K	B-Mutation					
-	I-Mutation					
ras	L-Mutation					
and	O					
p53	U-Mutation					
","	O					
of	O					
which	O					
each	O					
variable	O					
deserved	O					
one	O					
point	O					
if	O					
measured	O					
positive	O					
.	O					
						
The	O					
optimal	O					
cut	O					
-	O					
off	O					
point	O					
for	O					
the	O					
scale	O					
was	O					
2	O					
","	O					
and	O					
the	O					
AUC	O					
of	O					
the	O					
diagnostic	O					
scale	O					
was	O					
0.946	O					
+	O					
/-	O					
0.017	O					
(	O					
95	O					
%	O					
CI	O					
0.912	O					
-	O					
0.980	O					
)	O					
.	O					
						
CONCLUSIONS	O					
:	O					
Serum	O					
CA19	O					
-	O					
9	O					
and	O					
CA242	O					
are	O					
valuable	O					
diagnostic	O					
tools	O					
for	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
.	O					
						
The	O					
diagnostic	O					
value	O					
will	O					
be	O					
further	O					
improved	O					
when	O					
they	O					
are	O					
combined	O					
with	O					
the	O					
measurement	O					
of	O					
fecal	O					
K	B-Mutation					
-	I-Mutation					
ras	L-Mutation					
and	O					
p53	U-Mutation					
gene	O					
mutation	O					
.	O					
						
Intra	B-Cancer					
-	I-Cancer					
pancreatic	I-Cancer					
Distal	I-Cancer					
Bile	I-Cancer					
Duct	I-Cancer					
Carcinoma	L-Cancer					
is	O					
Morphologically	O					
","	O					
Genetically	O					
","	O					
and	O					
Clinically	O					
Distinct	O					
from	O					
Pancreatic	B-Cancer					
Ductal	I-Cancer					
Adenocarcinoma	L-Cancer					
.	O					
						
PURPOSE	O					
:	O					
Differentiating	O					
intra	B-Cancer					
-	I-Cancer					
pancreatic	I-Cancer					
distal	I-Cancer					
bile	I-Cancer					
duct	I-Cancer					
carcinoma	I-Cancer					
invading	I-Cancer					
the	I-Cancer					
pancreas	L-Cancer					
from	O					
pancreatic	B-Cancer					
ductal	I-Cancer					
adenocarcinomas	I-Cancer					
(	I-Cancer					
PDAC	I-Cancer					
)	I-Cancer					
surrounding	I-Cancer					
the	I-Cancer					
distal	I-Cancer					
common	I-Cancer					
bile	I-Cancer					
duct	I-Cancer					
(	I-Cancer					
CBD	L-Cancer					
)	O					
can	O					
be	O					
challenging	O					
.	O					
						
Our	O					
aim	O					
is	O					
to	O					
identify	O					
clinical	O					
","	O					
morphological	O					
","	O					
and	O					
genetic	O					
features	O					
characteristic	O					
of	O					
intra	B-Cancer					
-	I-Cancer					
pancreatic	I-Cancer					
distal	I-Cancer					
bile	I-Cancer					
duct	I-Cancer					
carcinoma	L-Cancer					
.	O					
						
METHODS	O					
:	O					
Clinicopathologic	O					
data	O					
of	O					
550	O					
patients	O					
undergoing	O					
a	O					
pancreaticoduodenectomy	O					
between	O					
September	O					
1990	O					
and	O					
May	O					
2008	O					
were	O					
reviewed	O					
.	O					
						
KRAS	U-Mutation					
status	O					
was	O					
assessed	O					
with	O					
mass	O					
-	O					
spectrometric	O					
genotyping	O					
.	O					
						
RESULTS	O					
:	O					
Ninety	O					
-	O					
seven	O					
patients	O					
with	O					
intra	B-Cancer					
-	I-Cancer					
pancreatic	I-Cancer					
adenocarcinomas	I-Cancer					
surrounding	I-Cancer					
the	I-Cancer					
CBD	L-Cancer					
were	O					
identified	O					
;	O					
slides	O					
were	O					
available	O					
for	O					
80	O					
.	O					
						
Two	O					
relationships	O					
with	O					
the	O					
CBD	O					
were	O					
recognized	O					
as	O					
follows	O					
:	O					
type	O					
I	O					
(	O					
n	O					
=	O					
42	O					
)	O					
:	O					
cancer	O					
grew	O					
concentrically	O					
around	O					
the	O					
CBD	O					
and	O					
type	O					
II	O					
(	O					
n	O					
=	O					
38	O					
)	O					
:	O					
cancer	O					
grew	O					
asymmetrically	O					
around	O					
the	O					
CBD	O					
.	O					
						
Type	B-Cancer					
I	I-Cancer					
adenocarcinomas	L-Cancer					
were	O					
associated	O					
with	O					
high	O					
-	O					
grade	O					
biliary	O					
dysplasia	O					
(	O					
45	O					
vs.	O					
13	O					
%	O					
;	O					
p	O					
=	O					
0.003	O					
)	O					
;	O					
type	O					
II	O					
were	O					
associated	O					
with	O					
high	O					
-	O					
grade	O					
pancreatic	O					
intra	O					
-	O					
epithelial	O					
neoplasia	O					
(	O					
PanIN-2	O					
or	O					
-3	O					
)	O					
(	O					
39	O					
vs.	O					
9	O					
%	O					
;	O					
p	O					
=	O					
0.003	O					
)	O					
.	O					
						
Type	O					
I	O					
tumors	O					
had	O					
a	O					
better	O					
median	O					
survival	O					
(	O					
46	O					
months	O					
)	O					
compared	O					
to	O					
type	O					
II	O					
(	O					
23	O					
months	O					
)	O					
or	O					
other	O					
PDAC	O					
(	O					
20	O					
months	O					
)	O					
(	O					
p	O					
<	O					
0.001	O					
)	O					
.	O					
						
Mutated	O					
KRAS	U-Mutation					
was	O					
identified	O					
in	O					
3/26	O					
(	O					
11	O					
%	O					
)	O					
type	O					
I	O					
and	O					
20/21	O					
(	O					
95	O					
%	O					
)	O					
type	O					
II	O					
cancers	O					
(	O					
p	O					
<	O					
0.001	O					
)	O					
.	O					
						
There	O					
may	O					
be	O					
poorer	O					
survival	O					
in	O					
the	O					
presence	O					
of	O					
a	O					
KRAS	U-Mutation					
mutation	O					
than	O					
wild	O					
-	O					
type	O					
KRAS	O					
(	O					
22.9	O					
vs.	O					
41.6	O					
months	O					
;	O					
p	O					
=	O					
0.3	O					
)	O					
.	O					
						
CONCLUSIONS	O					
:	O					
Distal	B-Cancer					
periductal	I-Cancer					
adenocarcinomas	L-Cancer					
fall	O					
into	O					
two	O					
distinct	O					
groups	O					
with	O					
biologic	O					
","	O					
morphologic	O					
and	O					
genetic	O					
differences	O					
.	O					
						
Those	O					
growing	O					
symmetrically	O					
around	O					
the	O					
CBD	O					
are	O					
more	O					
likely	O					
to	O					
be	O					
intra	B-Cancer					
-	I-Cancer					
pancreatic	I-Cancer					
distal	I-Cancer					
bile	I-Cancer					
duct	I-Cancer					
carcinomas	L-Cancer					
and	O					
are	O					
associated	O					
with	O					
improved	O					
survival	O					
whereas	O					
cancers	O					
with	O					
asymmetric	O					
growth	O					
are	O					
more	O					
likely	O					
to	O					
have	O					
KRAS	U-Mutation					
mutations	O					
and	O					
to	O					
be	O					
PDACs	O					
.	O					
						
These	O					
findings	O					
facilitate	O					
a	O					
more	O					
accurate	O					
histopathological	O					
diagnosis	O					
","	O					
which	O					
could	O					
improve	O					
patient	O					
selection	O					
for	O					
therapeutic	O					
trials	O					
.	O					
						
Trastuzumab	U-Treatment					
in	O					
the	O					
treatment	O					
of	O					
advanced	O					
non	B-Cancer					
-	I-Cancer					
small	I-Cancer					
-	I-Cancer					
cell	I-Cancer					
lung	I-Cancer					
cancer	L-Cancer					
:	O					
is	O					
there	O					
a	O					
role	O					
?	O					
						
Focus	O					
on	O					
Eastern	O					
Cooperative	O					
Oncology	O					
Group	O					
study	O					
2598	O					
.	O					
						
PURPOSE	O					
:	O					
Multiple	O					
non	B-Cancer					
-	I-Cancer					
small	I-Cancer					
-	I-Cancer					
cell	I-Cancer					
lung	I-Cancer					
cancer	I-Cancer					
(	I-Cancer					
NSCLC	I-Cancer					
)	L-Cancer					
cell	O					
lines	O					
and	O					
20	O					
%	O					
to	O					
50	O					
%	O					
of	O					
pathologic	O					
specimens	O					
express	O					
HER-2	B-Mutation					
/	I-Mutation					
neu	L-Mutation					
","	O					
the	O					
target	O					
of	O					
trastuzumab	U-Treatment					
","	O					
and	O					
HER-2	B-Mutation					
/	I-Mutation					
neu	L-Mutation					
expression	O					
has	O					
proven	O					
to	O					
be	O					
an	O					
independent	O					
","	O					
unfavorable	O					
prognostic	O					
factor	O					
in	O					
resected	O					
patients	O					
with	O					
NSCLC	U-Cancer					
.	O					
						
Trastuzumab	U-Treatment					
","	O					
in	O					
vitro	O					
","	O					
has	O					
demonstrated	O					
growth	O					
-	O					
inhibiting	O					
synergy	O					
with	O					
platinating	O					
agents	O					
","	O					
and	O					
additivity	O					
with	O					
paclitaxel	U-Treatment					
.	O					
						
The	O					
Eastern	O					
Cooperative	O					
Oncology	O					
Group	O					
therefore	O					
launched	O					
a	O					
phase	O					
II	O					
study	O					
evaluating	O					
combination	O					
carboplatin	U-Treatment					
","	O					
paclitaxel	U-Treatment					
","	O					
and	O					
trastuzumab	U-Treatment					
in	O					
patients	O					
with	O					
advanced	O					
NSCLC	U-Cancer					
.	O					
						
MATERIALS	O					
AND	O					
METHODS	O					
:	O					
Eligibility	O					
stipulated	O					
the	O					
following	O					
:	O					
measurable	O					
tumor	O					
","	O					
HER-2	B-Mutation					
/	I-Mutation					
neu	L-Mutation					
positivity	O					
(	O					
1	O					
+	O					
to	O					
3	O					
+	O					
by	O					
Herceptest	O					
[	O					
Dako	O					
Corp	O					
","	O					
Carpinteria	O					
","	O					
CA	O					
]	O					
","	O					
confirmed	O					
by	O					
central	O					
review	O					
)	O					
","	O					
Eastern	O					
Cooperative	O					
Oncology	O					
Group	O					
PS	O					
0	O					
to	O					
1	O					
","	O					
adequate	O					
marrow	O					
","	O					
hepatic	O					
and	O					
renal	O					
function	O					
","	O					
and	O					
left	O					
ventricular	O					
ejection	O					
fraction	O					
>	O					
or=	O					
45	O					
%	O					
.	O					
						
Patients	O					
received	O					
paclitaxel	B-Treatment					
225	I-Treatment					
mg	I-Treatment					
/	I-Treatment					
m(2)/3	I-Treatment					
hours	I-Treatment					
","	I-Treatment					
and	I-Treatment					
carboplatin	I-Treatment					
(	I-Treatment					
area	I-Treatment					
under	I-Treatment					
the	I-Treatment					
curve	I-Treatment					
","	I-Treatment					
6	I-Treatment					
)	I-Treatment					
every	I-Treatment					
3	I-Treatment					
weeks	I-Treatment					
","	I-Treatment					
and	I-Treatment					
trastuzumab	I-Treatment					
4	I-Treatment					
mg	I-Treatment					
/	I-Treatment					
kg	I-Treatment					
intravenously	I-Treatment					
on	I-Treatment					
day	I-Treatment					
1	I-Treatment					
","	I-Treatment					
then	I-Treatment					
2	I-Treatment					
mg	I-Treatment					
/	I-Treatment					
kg	I-Treatment					
weekly	I-Treatment					
for	I-Treatment					
<	I-Treatment					
or=	I-Treatment					
1	I-Treatment					
year	L-Treatment					
.	O					
						
RESULTS	O					
:	O					
Between	O					
August	O					
1999	O					
and	O					
May	O					
2000	O					
","	O					
139	O					
patients	O					
were	O					
screened	O					
;	O					
seven	O					
specimens	O					
(	O					
5	O					
%	O					
)	O					
were	O					
indeterminate	O					
.	O					
						
Fifty	O					
patients	O					
(	O					
36	O					
%	O					
)	O					
were	O					
HER-2	B-Mutation					
/	I-Mutation					
neu	L-Mutation					
negative	O					
","	O					
38	O					
(	O					
27	O					
%	O					
)	O					
were	O					
HER-2	B-Mutation					
/	I-Mutation					
neu	L-Mutation					
1	O					
+	O					
","	O					
31	O					
(	O					
22	O					
%	O					
)	O					
were	O					
2	O					
+	O					
","	O					
and	O					
13	O					
(	O					
9	O					
%	O					
)	O					
were	O					
3	O					
+	O					
.	O					
						
Fifty	O					
-	O					
six	O					
patients	O					
were	O					
enrolled	O					
;	O					
53	O					
were	O					
eligible	O					
(	O					
22	O					
[	O					
42	O					
%	O					
]	O					
were	O					
1	O					
+	O					
","	O					
23	O					
(	O					
43	O					
%	O					
)	O					
were	O					
2	O					
+	O					
","	O					
and	O					
eight	O					
(	O					
15	O					
%	O					
)	O					
were	O					
3	O					
+	O					
)	O					
.	O					
						
Thirteen	O					
(	O					
24.5	O					
%	O					
)	O					
of	O					
52	O					
assessable	O					
patients	O					
(	O					
95	O					
%	O					
CI	O					
","	O					
13.8	O					
to	O					
38.3	O					
)	O					
responded	O					
.	O					
						
The	B-Outcome					
incidence	I-Outcome					
of	I-Outcome					
grade	I-Outcome					
>	I-Outcome					
or=	I-Outcome					
3	I-Outcome					
neutropenia	I-Outcome					
and	I-Outcome					
thrombocytopenia	I-Outcome					
was	I-Outcome					
57	I-Outcome					
%	I-Outcome					
(	I-Outcome					
34	I-Outcome					
%	I-Outcome					
)	I-Outcome					
and	I-Outcome					
16	I-Outcome					
%	I-Outcome					
(	I-Outcome					
2	I-Outcome					
%	I-Outcome					
)	I-Outcome					
","	I-Outcome					
respectively	L-Outcome					
.	O					
						
Asymptomatic	B-Outcome					
grade	I-Outcome					
<	I-Outcome					
or=	I-Outcome					
2	I-Outcome					
reduction	I-Outcome					
in	I-Outcome					
left	I-Outcome					
ventricular	I-Outcome					
ejection	I-Outcome					
fraction	I-Outcome					
occurred	I-Outcome					
in	I-Outcome					
7	I-Outcome					
%	L-Outcome					
.	O					
						
Other	B-Outcome					
nonhematologic	I-Outcome					
toxicities	I-Outcome					
","	I-Outcome					
including	I-Outcome					
nausea	I-Outcome					
","	I-Outcome					
fatigue	I-Outcome					
","	I-Outcome					
arthralgias	I-Outcome					
","	I-Outcome					
and	I-Outcome					
peripheral	I-Outcome					
sensory	I-Outcome					
neuropathy	I-Outcome					
","	I-Outcome					
were	I-Outcome					
mild	I-Outcome					
to	I-Outcome					
moderate	I-Outcome					
and	I-Outcome					
matched	I-Outcome					
those	I-Outcome					
expected	I-Outcome					
with	I-Outcome					
carboplatin	I-Outcome					
and	I-Outcome					
paclitaxel	I-Outcome					
alone	L-Outcome					
.	O					
						
Eighteen	O					
patients	O					
(	O					
35	O					
%	O					
)	O					
received	O					
maintenance	O					
trastuzumab	U-Treatment					
.	O					
						
Median	B-Outcome					
progression	I-Outcome					
-	I-Outcome					
free	I-Outcome					
survival	I-Outcome					
was	I-Outcome					
3.3	I-Outcome					
months	I-Outcome					
;	I-Outcome					
median	I-Outcome					
survival	I-Outcome					
was	I-Outcome					
10.1	I-Outcome					
months	I-Outcome					
","	I-Outcome					
and	I-Outcome					
1-year	I-Outcome					
survival	I-Outcome					
rate	I-Outcome					
was	I-Outcome					
42	I-Outcome					
%	L-Outcome					
.	O					
						
CONCLUSION	O					
:	O					
Combination	O					
paclitaxel	U-Treatment					
","	O					
carboplatin	U-Treatment					
","	O					
and	O					
trastuzumab	U-Treatment					
is	O					
feasible	O					
.	O					
						
Toxicity	O					
appears	O					
no	O					
worse	O					
than	O					
cytotoxic	B-N-Treatment					
therapy	L-N-Treatment					
alone	O					
.	O					
						
Overall	O					
survival	O					
is	O					
similar	O					
to	O					
historical	O					
data	O					
using	O					
carboplatin	B-N-Treatment					
and	I-N-Treatment					
paclitaxel	I-N-Treatment					
alone	L-N-Treatment					
.	O					
						
However	O					
","	O					
patients	O					
with	O					
3	B-Mutation					
+	I-Mutation					
HER-2	I-Mutation					
/	I-Mutation					
neu	L-Mutation					
expression	O					
did	O					
well	O					
in	O					
contrast	O					
to	O					
historical	O					
data	O					
suggesting	O					
potential	O					
benefit	O					
for	O					
trastuzumab	U-Treatment					
in	O					
this	O					
rare	O					
subset	O					
of	O					
NSCLC	U-Cancer					
.	O					
						
Critical	O					
assessment	O					
of	O					
trastuzumab	U-N-Treatment					
's	O					
role	O					
in	O					
advanced	B-N-Cancer					
NSCLC	L-N-Cancer					
will	O					
require	O					
phase	O					
III	O					
trials	O					
.	O					
						
ErbB-3	U-Mutation					
activation	O					
by	O					
NRG-1β	U-Mutation					
sustains	O					
growth	O					
and	O					
promotes	O					
vemurafenib	U-Treatment					
resistance	O					
in	O					
BRAF	B-Mutation					
-	I-Mutation					
V600E	L-Mutation					
colon	B-Cancer					
cancer	I-Cancer					
stem	I-Cancer					
cells	I-Cancer					
(	I-Cancer					
CSCs	I-Cancer					
)	L-Cancer					
.	O					
						
Approximately	O					
5	O					
-	O					
10	O					
%	O					
of	O					
metastatic	B-Cancer					
colorectal	I-Cancer					
cancers	L-Cancer					
harbor	O					
a	O					
BRAF	B-Mutation					
-	I-Mutation					
V600E	L-Mutation					
mutation	O					
","	O					
which	O					
is	O					
correlated	O					
with	O					
resistance	O					
to	O					
EGFR	B-Treatment					
-	I-Treatment					
targeted	I-Treatment					
therapies	L-Treatment					
and	O					
worse	O					
clinical	O					
outcome	O					
.	O					
						
Vice	O					
versa	O					
","	O					
targeted	O					
inhibition	O					
of	O					
BRAF	B-Mutation					
-	I-Mutation					
V600E	L-Mutation					
with	O					
the	O					
selective	O					
inhibitor	O					
PLX	B-Treatment					
4032	I-Treatment					
(	I-Treatment					
Vemurafenib	I-Treatment					
)	L-Treatment					
is	O					
severely	O					
limited	O					
due	O					
to	O					
feedback	O					
re	O					
-	O					
activation	O					
of	O					
EGFR	U-Mutation					
in	O					
these	O					
tumors	O					
.	O					
						
Mounting	O					
evidence	O					
indicates	O					
that	O					
upregulation	O					
of	O					
the	O					
ErbB-3	U-Mutation					
signaling	O					
axis	O					
may	O					
occur	O					
in	O					
response	O					
to	O					
several	O					
targeted	O					
therapeutics	O					
","	O					
including	O					
Vemurafenib	U-Treatment					
","	O					
and	O					
NRG-1β	B-Mutation					
-	I-Mutation					
dependent	L-Mutation					
re	O					
-	O					
activation	O					
of	O					
the	O					
PI3K	B-Mutation					
/	I-Mutation					
AKT	L-Mutation					
survival	O					
pathway	O					
has	O					
been	O					
associated	O					
with	O					
therapy	O					
resistance	O					
.	O					
						
Here	O					
we	O					
show	O					
that	O					
colon	B-Cancer					
CSCs	L-Cancer					
express	O					
","	O					
next	O					
to	O					
EGFR	U-Mutation					
and	O					
ErbB-2	U-Mutation					
","	O					
also	O					
significant	O					
amounts	O					
of	O					
ErbB-3	U-Mutation					
on	O					
their	O					
membrane	O					
.	O					
						
This	O					
expression	O					
is	O					
functional	O					
as	O					
NRG-1β	U-Mutation					
strongly	O					
induces	O					
AKT	B-Mutation					
/	I-Mutation					
PKB	L-Mutation					
and	O					
ERK	U-Mutation					
phosphorylation	O					
","	O					
cell	O					
proliferation	O					
","	O					
clonogenic	O					
growth	O					
and	O					
promotes	O					
resistance	O					
to	O					
Vemurafenib	U-Treatment					
in	O					
BRAF	B-Mutation					
-	I-Mutation					
V600E	L-Mutation					
mutant	O					
colon	O					
CSCs	U-Cancer					
.	O					
						
This	O					
resistance	O					
was	O					
completely	O					
dependent	O					
on	O					
ErbB-3	U-Mutation					
expression	O					
","	O					
as	O					
evidenced	O					
by	O					
knockdown	O					
of	O					
ErbB-3	U-Mutation					
.	O					
						
More	O					
importantly	O					
","	O					
resistance	O					
could	O					
be	O					
alleviated	O					
with	O					
therapeutic	O					
antibody	O					
blocking	O					
ErbB-3	U-Mutation					
activation	O					
","	O					
which	O					
impaired	O					
NRG-1β	B-Mutation					
-	I-Mutation					
driven	L-Mutation					
AKT	B-Mutation					
/	I-Mutation					
PKB	L-Mutation					
and	O					
ERK	U-Mutation					
activation	O					
","	O					
clonogenic	O					
growth	O					
in	O					
vitro	O					
and	O					
tumor	O					
growth	O					
in	O					
xenograft	O					
