						
						
either	O					
mutated	O					
or	O					
deleted	O					
in	O					
a	O					
large	O					
majority	O					
of	O					
melanoma	U-Cancer					
cell	O					
lines	O					
","	O					
as	O					
well	O					
as	O					
in	O					
many	O					
uncultured	O					
melanoma	U-Cancer					
cells	O					
and	O					
in	O					
the	O					
germline	O					
of	O					
melanoma	U-Cancer					
kindreds	O					
.	O					
						
A	O					
novel	O					
aspect	O					
of	O					
the	O					
p16	U-Mutation					
locus	O					
is	O					
that	O					
it	O					
encodes	O					
not	O					
just	O					
one	O					
but	O					
two	O					
separate	O					
gene	O					
products	O					
that	O					
are	O					
transcribed	O					
in	O					
alternative	O					
reading	O					
frames	O					
.	O					
						
Both	O					
products	O					
function	O					
as	O					
negative	O					
regulators	O					
of	O					
cell	O					
cycle	O					
progression	O					
.	O					
						
The	O					
p16	U-Mutation					
protein	O					
itself	O					
executes	O					
its	O					
effects	O					
by	O					
competitively	O					
inhibiting	O					
cyclin	O					
-	O					
dependent	O					
kinase	O					
4	O					
","	O					
which	O					
is	O					
a	O					
factor	O					
necessary	O					
for	O					
cellular	O					
progression	O					
through	O					
a	O					
major	O					
regulatory	O					
transition	O					
of	O					
the	O					
cell	O					
division	O					
cycle	O					
.	O					
						
Inherited	B-Mutation					
and	I-Mutation					
acquired	I-Mutation					
deletions	I-Mutation					
or	I-Mutation					
point	I-Mutation					
mutations	I-Mutation					
in	I-Mutation					
the	I-Mutation					
p16	I-Mutation					
gene	L-Mutation					
increase	O					
the	O					
likelihood	O					
that	O					
potentially	O					
mutagenic	O					
DNA	O					
damage	O					
will	O					
escape	O					
repair	O					
before	O					
cell	O					
division	O					
.	O					
						
Notably	O					
","	O					
the	O					
second	O					
product	O					
of	O					
the	O					
locus	O					
","	O					
ARF	O					
(	O					
for	O					
alternative	O					
reading	O					
frame	O					
)	O					
","	O					
regulates	O					
cell	O					
growth	O					
through	O					
independent	O					
effects	O					
on	O					
the	O					
p53	O					
pathway	O					
.	O					
						
Although	O					
there	O					
is	O					
little	O					
evidence	O					
that	O					
ARF	O					
by	O					
itself	O					
is	O					
involved	O					
in	O					
the	O					
pathogenesis	O					
of	O					
melanoma	U-Cancer					
","	O					
deletions	B-Mutation					
at	I-Mutation					
the	I-Mutation					
p16	I-Mutation					
locus	L-Mutation					
disable	O					
two	O					
separate	O					
pathways	O					
that	O					
control	O					
cell	O					
growth	O					
.	O					
						
These	O					
recent	O					
advances	O					
open	O					
up	O					
the	O					
possibility	O					
of	O					
genetic	O					
testing	O					
for	O					
melanoma	U-Cancer					
susceptibility	O					
in	O					
the	O					
setting	O					
of	O					
familial	B-Cancer					
melanoma	L-Cancer					
and	O					
suggest	O					
novel	O					
therapeutic	O					
strategies	O					
for	O					
melanoma	U-Cancer					
based	O					
on	O					
gene	B-Treatment					
therapy	L-Treatment					
or	O					
small	O					
molecule	O					
mimicry	O					
targeted	O					
to	O					
the	O					
correction	O					
of	O					
defects	O					
in	O					
the	O					
p16	U-Mutation					
regulatory	O					
pathway	O					
.	O					
						
(	O					
J	O					
Am	O					
Acad	O					
Dermatol	O					
2000;42:705	O					
-	O					
22	O					
.	O					
						
)	O					
LEARNING	O					
OBJECTIVE	O					
:	O					
At	O					
the	O					
conclusion	O					
of	O					
this	O					
learning	O					
activity	O					
","	O					
participants	O					
should	O					
be	O					
familiar	O					
with	O					
the	O					
historical	O					
aspects	O					
of	O					
melanoma	O					
genetics	O					
and	O					
should	O					
have	O					
a	O					
greater	O					
understanding	O					
of	O					
the	O					
CDKN2A(p16)/ARF	O					
tumor	O					
suppressor	O					
genes	O					
.	O					
						
Current	O					
management	O					
options	O					
for	O					
liposarcoma	U-Cancer					
and	O					
challenges	O					
for	O					
the	O					
future	O					
.	O					
						
Liposarcoma	B-Cancer					
(	I-Cancer					
LS	I-Cancer					
)	L-Cancer					
represents	O					
one	O					
of	O					
the	O					
most	O					
common	O					
soft	B-Cancer					
tissue	I-Cancer					
sarcomas	L-Cancer					
.	O					
						
There	O					
are	O					
three	O					
major	O					
subtypes	O					
","	O					
namely	O					
","	O					
well	B-Cancer					
/	I-Cancer					
dedifferentiated	I-Cancer					
","	I-Cancer					
myxoid	I-Cancer					
/	I-Cancer					
round	I-Cancer					
cell	I-Cancer					
and	I-Cancer					
pleomorphic	I-Cancer					
LS	L-Cancer					
.	O					
						
In	O					
general	O					
","	O					
LS	U-Cancer					
is	O					
known	O					
to	O					
be	O					
a	O					
relatively	O					
chemo	U-N-Treatment					
-	O					
resistant	O					
sarcoma	U-Cancer					
subtype	O					
with	O					
the	O					
exception	O					
of	O					
the	O					
myxoid	O					
variant	O					
.	O					
						
Conventional	O					
chemotherapy	U-Treatment					
with	O					
doxorubicin	U-Treatment					
and	O					
ifosfamide	U-Treatment					
represents	O					
the	O					
mainstay	O					
of	O					
systemic	O					
treatment	O					
in	O					
the	O					
first	O					
line	O					
.	O					
						
Other	O					
active	O					
cytotoxic	O					
agents	O					
include	O					
gemcitabine	U-Treatment					
and	O					
docetaxel	U-Treatment					
and	O					
the	O					
marine	O					
-	O					
derived	O					
compounds	O					
trabectedin	U-Treatment					
.	O					
						
Recent	O					
progress	O					
in	O					
molecular	O					
diagnostics	O					
of	O					
each	O					
single	O					
LS	U-Cancer					
subtype	O					
has	O					
improved	O					
the	O					
knowledge	O					
of	O					
the	O					
molecular	O					
characteristics	O					
and	O					
has	O					
led	O					
to	O					
two	O					
recent	O					
treatment	O					
targets	O					
:	O					
the	B-Treatment					
amplification	I-Treatment					
of	I-Treatment					
mouse	I-Treatment					
double	I-Treatment					
minute	I-Treatment					
2	I-Treatment					
homolog	L-Treatment					
and	O					
cyclin	B-Treatment					
-	I-Treatment					
dependent	I-Treatment					
kinase-4	L-Treatment					
in	O					
well-	B-Cancer					
and	I-Cancer					
dedifferentiated	I-Cancer					
LS	L-Cancer					
.	O					
						
Thus	O					
far	O					
","	O					
only	O					
early	O					
-	O					
phase	O					
trials	O					
are	O					
reported	O					
and	O					
no	O					
new	O					
drugs	O					
have	O					
been	O					
introduced	O					
in	O					
daily	O					
clinical	O					
practice	O					
.	O					
						
The	O					
focus	O					
of	O					
this	O					
review	O					
is	O					
on	O					
current	O					
systemic	O					
treatment	O					
options	O					
","	O					
including	O					
novel	O					
strategies	O					
.	O					
						
Prognostic	O					
and	O					
predictive	O					
values	O					
of	O					
oncogenic	O					
BRAF	U-Mutation					
","	O					
NRAS	U-Mutation					
","	O					
c	B-Mutation					
-	I-Mutation					
KIT	L-Mutation					
and	O					
MITF	U-Mutation					
in	O					
cutaneous	B-Cancer					
and	I-Cancer					
mucous	I-Cancer					
melanoma	L-Cancer					
.	O					
						
BACKGROUND	O					
:	O					
Mutations	O					
of	O					
BRAF	U-Mutation					
","	O					
NRAS	U-Mutation					
and	O					
c	B-Mutation					
-	I-Mutation					
KIT	L-Mutation					
oncogenes	O					
are	O					
preferentially	O					
described	O					
in	O					
certain	O					
histological	O					
subtypes	O					
of	O					
melanoma	U-Cancer					
and	O					
linked	O					
to	O					
specific	O					
histopathological	O					
features	O					
.	O					
						
BRAF-	B-Treatment					
","	I-Treatment					
MEK-	I-Treatment					
and	I-Treatment					
KIT	I-Treatment					
-	I-Treatment					
inhibitors	L-Treatment					
led	O					
to	O					
improvement	O					
in	O					
overall	O					
survival	O					
of	O					
patients	O					
harbouring	O					
mutated	B-Cancer					
metastatic	I-Cancer					
melanoma	L-Cancer					
.	O					
						
OBJECTIVES	O					
:	O					
To	O					
assess	O					
the	O					
prevalence	O					
and	O					
types	O					
of	O					
BRAF	U-Mutation					
","	O					
NRAS	U-Mutation					
","	O					
c	B-Mutation					
-	I-Mutation					
KIT	L-Mutation					
and	O					
MITF	U-Mutation					
mutations	O					
in	O					
cutaneous	B-Cancer					
and	I-Cancer					
mucous	I-Cancer					
melanoma	L-Cancer					
and	O					
to	O					
correlate	O					
mutation	O					
status	O					
with	O					
clinicopathological	O					
features	O					
and	O					
outcome	O					
.	O					
						
METHODS	O					
:	O					
Clinicopathological	O					
features	O					
and	O					
mutation	O					
status	O					
of	O					
108	O					
samples	O					
and	O					
of	O					
98	O					
consecutive	O					
patients	O					
were	O					
","	O					
respectively	O					
","	O					
assessed	O					
in	O					
one	O					
retrospective	O					
and	O					
one	O					
prospective	O					
study	O					
.	O					
						
Clinicopathological	O					
features	O					
were	O					
correlated	O					
with	O					
mutation	O					
status	O					
and	O					
the	O					
predictive	O					
value	O					
of	O					
these	O					
mutations	O					
was	O					
studied	O					
.	O					
						
RESULTS	O					
:	O					
This	O					
work	O					
identified	O					
significant	O					
correlations	O					
between	O					
BRAF	U-Mutation					
mutations	O					
and	O					
melanoma	U-Cancer					
occurring	O					
on	O					
non	O					
-	O					
chronic	O					
sun	O					
-	O					
damaged	O					
skin	O					
and	O					
superficial	O					
spreading	O					
melanoma	O					
(	O					
P	O					
<	O					
0.05	O					
)	O					
on	O					
one	O					
hand	O					
","	O					
and	O					
between	O					
NRAS	U-Mutation					
mutations	O					
and	O					
nodular	B-Cancer					
melanoma	L-Cancer					
(	O					
P	O					
<	O					
0.05	O					
)	O					
on	O					
the	O					
other	O					
hand	O					
.	O					
						
Younger	O					
age	O					
(	O					
P	O					
<	O					
0.05	O					
)	O					
","	O					
microscopic	O					
(	O					
P	O					
<	O					
0.05	O					
)	O					
and	O					
macroscopic	O					
(	O					
P	O					
<	O					
0.05	O					
)	O					
lymphatic	O					
involvement	O					
at	O					
diagnosis	O					
of	O					
primary	B-Cancer					
melanoma	L-Cancer					
were	O					
significantly	O					
linked	O					
to	O					
BRAF	U-Mutation					
mutations	O					
.	O					
						
A	B-Outcome					
mutated	I-Outcome					
status	I-Outcome					
was	I-Outcome					
a	I-Outcome					
positive	I-Outcome					
predictive	I-Outcome					
factor	I-Outcome					
of	I-Outcome					
a	I-Outcome					
response	I-Outcome					
to	I-Outcome					
BRAF	I-Outcome					
inhibitors	I-Outcome					
(	I-Outcome					
OR	I-Outcome					
=	I-Outcome					
3.44	I-Outcome					
)	L-Outcome					
.	O					
						
Mutated	B-Outcome					
melanoma	I-Outcome					
showed	I-Outcome					
a	I-Outcome					
significantly	I-Outcome					
(	I-Outcome					
P	I-Outcome					
=	I-Outcome					
0.038	I-Outcome					
)	I-Outcome					
higher	I-Outcome					
objective	I-Outcome					
response	I-Outcome					
rate	I-Outcome					
to	I-Outcome					
cytotoxic	I-Outcome					
chemotherapy	I-Outcome					
(	I-Outcome					
26.3	I-Outcome					
%	I-Outcome					
)	I-Outcome					
than	I-Outcome					
wild	I-Outcome					
-	I-Outcome					
type	I-Outcome					
tumours	I-Outcome					
(	I-Outcome					
6.7	I-Outcome					
%	I-Outcome					
)	L-Outcome					
.	O					
						
CONCLUSION	O					
:	O					
Clinical	O					
and	O					
pathological	O					
characteristics	O					
of	O					
the	O					
primary	B-Cancer					
melanoma	L-Cancer					
differed	O					
between	O					
wild	O					
-	O					
type	O					
and	O					
BRAF-	U-Mutation					
or	O					
NRAS	B-Mutation					
-	I-Mutation					
mutated	L-Mutation					
tumours	O					
.	O					
						
Patients	O					
with	O					
BRAF	B-Mutation					
-	I-Mutation					
mutated	L-Mutation					
tumours	O					
were	O					
younger	O					
at	O					
diagnosis	O					
of	O					
primary	B-Cancer					
melanoma	L-Cancer					
.	O					
						
Patients	O					
carrying	O					
mutations	O					
showed	O					
better	O					
responses	O					
better	O					
to	O					
specific	B-Treatment					
kinase	I-Treatment					
inhibitors	L-Treatment					
and	O					
interestingly	O					
also	O					
to	O					
systemic	B-Treatment					
cytotoxic	I-Treatment					
chemotherapy	L-Treatment					
.	O					
						
Selecting	O					
tyrosine	B-Treatment					
kinase	I-Treatment					
inhibitors	L-Treatment					
for	O					
gastrointestinal	B-Cancer					
stromal	I-Cancer					
tumor	L-Cancer					
with	O					
secondary	B-Mutation					
KIT	I-Mutation					
activation	I-Mutation					
-	I-Mutation					
loop	I-Mutation					
domain	I-Mutation					
mutations	L-Mutation					
.	O					
						
Advanced	B-Cancer					
gastrointestinal	I-Cancer					
stromal	I-Cancer					
tumors	I-Cancer					
(	I-Cancer					
GIST	I-Cancer					
)	L-Cancer					
","	O					
a	O					
KIT	O					
oncogene	O					
-	O					
driven	O					
tumor	O					
","	O					
on	O					
imatinib	B-N-Treatment					
mesylate	I-N-Treatment					
(	I-N-Treatment					
IM	I-N-Treatment					
)	L-N-Treatment					
treatment	O					
may	O					
develop	O					
secondary	B-N-Mutation					
KIT	I-N-Mutation					
mutations	L-N-Mutation					
to	O					
confer	O					
IM	B-N-Treatment					
-	I-N-Treatment					
resistant	L-N-Treatment					
phenotype	O					
.	O					
						
Second	B-N-Treatment					
-	I-N-Treatment					
line	I-N-Treatment					
sunitinib	I-N-Treatment					
malate	I-N-Treatment					
(	I-N-Treatment					
SU	I-N-Treatment					
)	L-N-Treatment					
therapy	O					
is	O					
largely	O					
ineffective	O					
for	O					
IM	B-N-Cancer					
-	I-N-Cancer					
resistant	I-N-Cancer					
GISTs	L-N-Cancer					
with	O					
secondary	B-Mutation					
exon	I-Mutation					
17	I-Mutation					
(	I-Mutation					
activation	I-Mutation					
-	I-Mutation					
loop	I-Mutation					
domain	I-Mutation					
)	L-Mutation					
mutations	O					
.	O					
						
We	O					
established	O					
an	O					
in	O					
vitro	O					
cell	O					
-	O					
based	O					
platform	O					
consisting	O					
of	O					
a	O					
series	O					
of	O					
COS-1	O					
cells	O					
expressing	B-Mutation					
KIT	L-Mutation					
cDNA	O					
constructs	O					
encoding	O					
common	O					
primary±secondary	O					
mutations	O					
observed	O					
in	O					
GISTs	U-Cancer					
","	O					
to	O					
compare	O					
the	O					
activity	O					
of	O					
several	O					
commercially	O					
available	O					
tyrosine	B-Treatment					
kinase	I-Treatment					
inhibitors	L-Treatment					
on	O					
inhibiting	O					
the	O					
phosphorylation	O					
of	O					
mutant	O					
KIT	U-Mutation					
proteins	O					
at	O					
their	O					
clinically	O					
achievable	O					
plasma	O					
steady	O					
-	O					
state	O					
concentration	O					
(	O					
Css	O					
)	O					
.	O					
						
The	O					
inhibitory	O					
efficacies	O					
on	O					
KIT	B-Mutation					
exon	I-Mutation					
11/17	L-Mutation					
mutants	O					
were	O					
further	O					
validated	O					
by	O					
growth	O					
inhibition	O					
assay	O					
on	O					
GIST48	U-Cancer					
cells	O					
","	O					
and	O					
underlying	O					
molecular	O					
-	O					
structure	O					
mechanisms	O					
were	O					
investigated	O					
by	O					
molecular	O					
modeling	O					
.	O					
						
Our	O					
results	O					
showed	O					
that	O					
SU	O					
more	O					
effectively	O					
inhibited	O					
mutant	O					
KIT	B-Mutation					
with	I-Mutation					
secondary	I-Mutation					
exon	I-Mutation					
13	I-Mutation					
or	I-Mutation					
14	I-Mutation					
mutations	L-Mutation					
than	O					
those	O					
with	O					
secondary	B-Mutation					
exon	I-Mutation					
17	I-Mutation					
mutations	L-Mutation					
","	O					
as	O					
clinically	O					
indicated	O					
.	O					
						
On	O					
contrary	O					
","	O					
at	O					
individual	O					
Css	O					
","	O					
nilotinib	U-Treatment					
and	O					
sorafenib	U-Treatment					
more	O					
profoundly	O					
inhibited	O					
the	O					
phosphorylation	O					
of	O					
KIT	B-Mutation					
with	I-Mutation					
secondary	I-Mutation					
exon	I-Mutation					
17	I-Mutation					
mutations	L-Mutation					
and	O					
the	O					
growth	O					
of	O					
GIST48	U-Cancer					
cells	O					
than	O					
IM	U-Treatment					
","	O					
SU	U-Treatment					
","	O					
and	O					
dasatinib	U-Treatment					
.	O					
						
Molecular	O					
modeling	O					
analysis	O					
showed	O					
fragment	B-Mutation					
deletion	I-Mutation					
of	I-Mutation					
exon	I-Mutation					
11	L-Mutation					
and	O					
point	B-Mutation					
mutation	I-Mutation					
on	I-Mutation					
exon	I-Mutation					
17	L-Mutation					
would	O					
lead	O					
to	O					
a	O					
shift	O					
of	O					
KIT	U-Mutation					
conformational	O					
equilibrium	O					
toward	O					
active	O					
form	O					
","	O					
for	O					
which	O					
nilotinib	U-Treatment					
and	O					
sorafenib	U-Treatment					
bound	O					
more	O					
stably	O					
than	O					
IM	U-Treatment					
and	O					
SU	U-Treatment					
.	O					
						
In	O					
current	O					
preclinical	O					
study	O					
","	O					
nilotinib	U-Treatment					
and	O					
sorafenib	U-Treatment					
are	O					
more	O					
active	O					
in	O					
IM	B-Cancer					
-	I-Cancer					
resistant	I-Cancer					
GISTs	L-Cancer					
with	O					
secondary	B-Mutation					
exon	I-Mutation					
17	I-Mutation					
mutation	L-Mutation					
than	O					
SU	U-Treatment					
that	O					
deserve	O					
further	O					
clinical	O					
investigation	O					
.	O					
						
MicroRNA-494	O					
downregulates	O					
KIT	U-Mutation					
and	O					
inhibits	O					
gastrointestinal	B-Cancer					
stromal	I-Cancer					
tumor	L-Cancer					
cell	O					
proliferation	O					
.	O					
						
PURPOSE	O					
:	O					
Gain	O					
-	O					
of	O					
-	O					
function	O					
mutations	O					
and	O					
KIT	B-Mutation					
overexpression	L-Mutation					
are	O					
well	O					
-	O					
known	O					
tumorigenesis	O					
mechanisms	O					
in	O					
gastrointestinal	B-Cancer					
stromal	I-Cancer					
tumors	I-Cancer					
(	I-Cancer					
GIST	I-Cancer					
)	L-Cancer					
.	O					
						
This	O					
study	O					
aimed	O					
to	O					
discover	O					
microRNAs	O					
(	O					
miRNA	O					
)	O					
that	O					
target	O					
KIT	U-Mutation					
and	O					
reveal	O					
the	O					
relationship	O					
between	O					
the	O					
discovered	O					
miRNAs	O					
and	O					
KIT	U-Mutation					
expression	O					
in	O					
GISTs	U-Cancer					
.	O					
						
EXPERIMENTAL	O					
DESIGN	O					
:	O					
Fresh	O					
-	O					
frozen	O					
GISTs	U-Cancer					
from	O					
31	O					
patients	O					
were	O					
used	O					
to	O					
confirm	O					
the	O					
relationship	O					
between	O					
miR-494	O					
and	O					
KIT	U-Mutation					
expression	O					
using	O					
quantitative	O					
reverse	O					
transcription	O					
-	O					
PCR	O					
to	O					
assess	O					
miR-494	O					
expression	O					
levels	O					
and	O					
Western	O					
blotting	O					
to	O					
assess	O					
KIT	U-Mutation					
protein	O					
expression	O					
levels	O					
.	O					
						
A	O					
luciferase	O					
assay	O					
was	O					
conducted	O					
for	O					
the	O					
target	O					
evaluation	O					
.	O					
						
The	O					
functional	O					
effects	O					
of	O					
miR-494	O					
on	O					
GIST882	U-Cancer					
cells	O					
(	O					
GIST	U-Cancer					
cell	O					
line	O					
with	O					
activating	O					
KIT	U-Mutation					
mutation	O					
)	O					
were	O					
validated	O					
by	O					
a	O					
cell	O					
proliferation	O					
assay	O					
and	O					
fluoresce	O					
-	O					
activated	O					
cell	O					
sorting	O					
analysis	O					
.	O					
						
RESULTS	O					
:	O					
An	O					
inverse	O					
relationship	O					
was	O					
found	O					
between	O					
the	O					
expression	O					
levels	O					
of	O					
miR-494	O					
and	O					
KIT	U-Mutation					
in	O					
GISTs	U-Cancer					
(	O					
r	O					
=	O					
-0.490	O					
","	O					
P	O					
=	O					
0.005	O					
)	O					
.	O					
						
The	O					
direct	O					
targeting	O					
of	O					
KIT	U-Mutation					
by	O					
miR-494	O					
was	O					
shown	O					
by	O					
the	O					
reduction	O					
in	O					
KIT	U-Mutation					
expression	O					
after	O					
miR-494	O					
overexpression	O					
and	O					
the	O					
increase	O					
in	O					
KIT	U-Mutation					
expression	O					
after	O					
inhibiting	O					
endogenous	O					
miR-494	O					
expression	O					
.	O					
						
We	O					
showed	O					
that	O					
miR-494	O					
regulates	O					
KIT	U-Mutation					
by	O					
binding	O					
two	O					
different	O					
seed	O					
match	O					
sites	O					
.	O					
						
Induced	O					
miR-494	O					
overexpression	O					
in	O					
GIST882	U-Cancer					
reduced	O					
the	O					
expression	O					
of	O					
downstream	O					
molecules	O					
in	O					
KIT	U-Mutation					
signaling	O					
transduction	O					
pathways	O					
","	O					
including	O					
phospho	O					
-	O					
AKT	O					
and	O					
phospho	O					
-	O					
STAT3	O					
.	O					
						
Finally	O					
","	O					
miR-494	O					
overexpression	O					
provoked	O					
apoptosis	O					
and	O					
inhibited	O					
GIST	U-Cancer					
cell	O					
growth	O					
","	O					
which	O					
were	O					
accompanied	O					
by	O					
changes	O					
in	O					
G(1	O					
)	O					
and	O					
S	O					
phase	O					
content	O					
.	O					
						
CONCLUSION	O					
:	O					
Our	O					
findings	O					
indicate	O					
that	O					
miR-494	O					
is	O					
a	O					
negative	O					
regulator	O					
of	O					
KIT	U-Mutation					
in	O					
GISTs	U-Cancer					
and	O					
overexpressing	O					
miR-494	O					
in	O					
GISTs	U-Cancer					
may	O					
be	O					
a	O					
promising	O					
approach	O					
to	O					
GIST	U-Cancer					
treatment	O					
.	O					
						
Ellagic	B-Treatment					
acid	L-Treatment					
inhibits	O					
human	B-Cancer					
pancreatic	I-Cancer					
cancer	L-Cancer					
growth	O					
in	O					
Balb	B-Population					
c	I-Population					
nude	I-Population					
mice	L-Population					
.	O					
						
Ellagic	B-Treatment					
acid	I-Treatment					
(	I-Treatment					
EA	I-Treatment					
)	L-Treatment					
is	O					
a	O					
polyphenol	O					
found	O					
in	O					
several	O					
plants	O					
and	O					
fruits	O					
.	O					
						
The	O					
objectives	O					
of	O					
this	O					
study	O					
were	O					
to	O					
examine	O					
the	O					
molecular	O					
mechanisms	O					
by	O					
which	O					
EA	U-Treatment					
inhibits	O					
pancreatic	B-Cancer					
cancer	I-Cancer					
growth	L-Cancer					
in	O					
Balb	B-Population					
C	I-Population					
nude	I-Population					
mice	L-Population					
.	O					
						
PANC-1	O					
cells	O					
were	O					
injected	O					
subcutaneously	O					
into	O					
Balb	B-Population					
c	I-Population					
nude	I-Population					
mice	L-Population					
","	O					
and	O					
tumor	O					
-	O					
bearing	O					
mice	O					
were	O					
treated	O					
with	O					
EA	U-Treatment					
.	O					
						
The	O					
expression	O					
of	O					
Akt	U-Mutation					
","	O					
Shh	U-Mutation					
and	O					
Notch	U-Mutation					
and	O					
their	O					
target	O					
gene	O					
products	O					
were	O					
measured	O					
by	O					
the	O					
immunohistochemistry	O					
and	O					
Western	O					
blot	O					
analysis	O					
.	O					
						
Treatment	O					
of	O					
PANC-1	O					
xenografted	O					
mice	O					
with	O					
EA	U-Treatment					
resulted	O					
in	O					
significant	O					
inhibition	O					
in	O					
tumor	O					
growth	O					
which	O					
was	O					
associated	O					
with	O					
suppression	O					
of	O					
cell	O					
proliferation	O					
and	O					
caspase-3	O					
activation	O					
","	O					
and	O					
induction	O					
of	O					
PARP	O					
cleavage	O					
.	O					
						
EA	U-Treatment					
inhibited	O					
the	O					
expression	O					
of	O					
Bcl-2	U-Mutation					
","	O					
cyclin	B-Mutation					
D1	L-Mutation					
","	O					
CDK2	U-Mutation					
","	O					
and	O					
CDK6	U-Mutation					
","	O					
and	O					
induced	O					
the	O					
expression	O					
of	O					
Bax	U-Mutation					
in	O					
tumor	O					
tissues	O					
compared	O					
to	O					
untreated	O					
control	O					
group	O					
.	O					
						
EA	U-Treatment					
inhibited	O					
the	O					
markers	O					
of	O					
angiogenesis	O					
(	O					
COX-2	U-Mutation					
","	O					
HIF1α	U-Mutation					
","	O					
VEGF	U-Mutation					
","	O					
VEGFR	U-Mutation					
","	O					
IL-6	U-Mutation					
and	O					
IL-8	U-Mutation					
)	O					
","	O					
and	O					
metastasis	O					
(	O					
MMP-2	U-Mutation					
and	O					
MMP-9	U-Mutation					
)	O					
in	O					
tumor	O					
tissues	O					
.	O					
						
Furthermore	O					
","	O					
treatment	O					
of	O					
mice	O					
with	O					
EA	U-Treatment					
caused	O					
a	O					
significant	O					
inhibition	O					
in	O					
phospho	B-Mutation					
-	I-Mutation					
Akt	L-Mutation					
","	O					
Gli1	U-Mutation					
","	O					
Gli2	U-Mutation					
","	O					
Notch1	U-Mutation					
","	O					
Notch3	U-Mutation					
","	O					
and	O					
Hey1	U-Mutation					
.	O					
						
EA	U-Treatment					
also	O					
reversed	O					
epithelial	O					
to	O					
mesenchymal	O					
transition	O					
by	O					
up	O					
-	O					
regulating	O					
E	O					
-	O					
cadherin	O					
and	O					
inhibiting	O					
the	O					
expression	O					
of	O					
Snail	U-Mutation					
","	O					
MMP-2	U-Mutation					
and	O					
MMP-9	U-Mutation					
.	O					
						
These	B-Outcome					
data	I-Outcome					
suggest	I-Outcome					
that	I-Outcome					
EA	I-Outcome					
can	I-Outcome					
inhibit	I-Outcome					
pancreatic	I-Outcome					
cancer	I-Outcome					
growth	I-Outcome					
","	I-Outcome					
angiogenesis	I-Outcome					
and	I-Outcome					
metastasis	I-Outcome					
by	I-Outcome					
suppressing	I-Outcome					
Akt	I-Outcome					
","	I-Outcome					
Shh	I-Outcome					
and	I-Outcome					
Notch	I-Outcome					
pathways	L-Outcome					
.	O					
						
In	O					
view	O					
of	O					
the	O					
fact	O					
that	O					
EA	U-Treatment					
could	O					
effectively	O					
inhibit	O					
human	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
growth	O					
by	O					
suppressing	O					
Akt	U-Mutation					
","	O					
Shh	U-Mutation					
and	O					
Notch	U-Mutation					
pathways	O					
","	O					
our	O					
findings	O					
suggest	O					
that	O					
the	O					
use	O					
of	O					
EA	U-Treatment					
would	O					
be	O					
beneficial	O					
for	O					
the	O					
management	O					
of	O					
pancreatic	B-Cancer					
cancer	L-Cancer					
.	O					
						
Erlotinib	U-Cancer					
versus	O					
chemotherapy	U-Cancer					
as	O					
first	O					
-	O					
line	O					
treatment	O					
for	O					
patients	O					
with	O					
advanced	O					
EGFR	U-Mutation					
mutation	O					
-	O					
positive	O					
non	B-Cancer					
-	I-Cancer					
small	I-Cancer					
-	I-Cancer					
cell	I-Cancer					
lung	I-Cancer					
cancer	L-Cancer					
(	O					
OPTIMAL	O					
","	O					
CTONG-0802	O					
)	O					
:	O					
a	O					
multicentre	O					
","	O					
open	O					
-	O					
label	O					
","	O					
randomised	O					
","	O					
phase	O					
3	O					
study	O					
.	O					
						
BACKGROUND	O					
:	O					
Activating	O					
mutations	O					
in	O					
EGFR	U-Mutation					
are	O					
important	O					
markers	O					
of	O					
response	O					
to	O					
tyrosine	B-Treatment					
kinase	I-Treatment					
inhibitor	I-Treatment					
(	I-Treatment					
TKI	I-Treatment					
)	I-Treatment					
therapy	L-Treatment					
in	O					
non	B-Cancer					
-	I-Cancer					
small	I-Cancer					
-	I-Cancer					
cell	I-Cancer					
lung	I-Cancer					
cancer	I-Cancer					
(	I-Cancer					
NSCLC	I-Cancer					
)	L-Cancer					
.	O					
						
The	O					
OPTIMAL	O					
study	O					
compared	O					
efficacy	O					
and	O					
tolerability	O					
of	O					
the	O					
TKI	B-Treatment					
erlotinib	L-Treatment					
versus	O					
standard	O					
chemotherapy	U-Treatment					
in	O					
the	O					
first	O					
-	O					
line	O					
treatment	O					
of	O					
patients	O					
with	O					
advanced	O					
EGFR	U-Mutation					
mutation	O					
-	O					
positive	O					
NSCLC	U-Cancer					
.	O					
						
METHODS	O					
:	O					
We	O					
undertook	O					
an	O					
open	O					
-	O					
label	O					
","	O					
randomised	O					
","	O					
phase	O					
3	O					
trial	O					
at	O					
22	O					
centres	O					
in	O					
China	O					
.	O					
						
Patients	B-Population					
older	I-Population					
than	I-Population					
18	I-Population					
years	L-Population					
with	O					
histologically	O					
confirmed	O					
stage	B-Cancer					
IIIB	I-Cancer					
or	I-Cancer					
IV	I-Cancer					
NSCLC	L-Cancer					
and	O					
a	O					
confirmed	O					
activating	O					
mutation	O					
of	O					
EGFR	B-Mutation					
(	I-Mutation					
exon	I-Mutation					
19	I-Mutation					
deletion	I-Mutation					
or	I-Mutation					
exon	I-Mutation					
21	I-Mutation					
L858R	I-Mutation					
point	I-Mutation					
mutation	I-Mutation					
)	L-Mutation					
received	O					
either	O					
oral	B-Treatment					
erlotinib	I-Treatment					
(	I-Treatment					
150	I-Treatment					
mg	I-Treatment					
